Epilepsy Foundation of Michigan|381508581|Approved|25200 Telegraph Rd|Southfield|MI|48033|Mrs. Brianna Romines|Development Director|248-351-7979|(248) 351-2101|www.epilepsymichigan.org|Human Services|To ensure that people with seizures are able to participate in all life experiences; and will prevent, control and cure epilepsy through services, education, advocacy, and research.
Parent-faculty Association Of The Monmouth County Vocational School District High Technology High School|223409323|Approved|PO Box 119|Lincroft|NJ|07738-0119|Ms. Pam MacNeill|Development Director|(732) 842-8444|(732) 219-9418|mcvsd.org|Education|To provide opportunities for all members of the HTHS Community in planning and working together for the benefit and improvement of all concerned â¬?students, faculty, administration, and parents.
Kids Intervention & Diagnostic Service Center Inc|943169200|Approved|1375 Nw Kingston Ave|Bend|OR|97701-2242|Ms. Robin Antonson|Director of Development|(541) 383-5958|(541) 383-3016|www.kidscenter.info|Human Services|Dedicated to the prevention, evaluation, and treatment of child abuse.
Iowa 4 H Foundation|426061606|Approved|Extension And 4h Youth Bldg|Ames|IA|50011-0001|Ms. Theresa Samson|Accountant|(515) 294-1018|(515) 294-1047|www.iowa4hfoundation.org|Civic|To provides financial resources for youth development through 4-H.
Operation Wildlife Inc|481078633|Approved|23375 Guthrie Rd|Linwood|KS|66052-4124|Ms. Diane Johnson|Executive Director|(785) 542-3625|(785) 542-5114|www.owl-online.org|Civic|Provides rehabilitation and a temporary haven for wild animals in need of help.
Medical Missions Foundation|431737953|Approved|6405 Metcalf Ave Ste 510|Overland Park|KS|66202-3973|Ms. Shanna Goodman|Director of Development and Marketing|(913) 338-0343|(913) 663-5093|www.mmfworld.org|Human Services|To provide aid to indigent people of developing and economically depressed countries throughout the world.  To provide reconstructive surgery and rehabilitation for children with birth defects such as cleft lip and palate, and clubfeet, thus enhancing their opportunity for a better life.
United Service Organizations Inc|131610451|Approved|2111 Wilson Blvd|Arlington|VA|22201|Ms. Kelsey Fuchs|Donor Services Coordinator|(703) 579-0859|(703) 908-6402|http://www.uso.org|Civic|The USO will support U.S. troops and their families wherever they serve. Across the United States and around the world, the American military knows that the USO is there for them. By supporting the USO, Americans show their appreciation and express their gratitude to the men and women who defend us.
Cincinnati Symphony Orchestra|310537080|Approved|Music Hall|Cincinnati|OH|45202|Mrs. Penny Griffie-Hamilton|Database Assistant|(513) 744-3291|(513) 744-3535|http://cincinnatisymphony.org/|Arts & Culture|To present the highest quality performances of great music, bringing national and international distinction to the orchestra and the community; delight and educate diverse audiences of all ages, and enhance the cultural vitality and quality of life.
Operation Oasis|752962969|Approved|17101 Preston Road  Suite 260|Dallas|TX|75248|Mrs. Juanita Lee|Executive Director|(972) 437-3801|(972) 437-3139|www.operation-oasis.org|Civic|To assist youth at-risk, ex-offenders formerly incarcerated persons returning to society and provide alternative education and work force development for the low and moderate income members of the community.
Peninsula Society for the Preven Tion of Cruelty To Animals Inc|540676370|Approved|523 J Clyde Morris Blvd|Newport News|VA|23601-1928|Ms. Vicki Rowland|Director of Marketing & Programs|(757) 595-1399|(757) 595-9945|www.peninsulaspca.org|Civic|We try to find the owners of our stray animals and homes for the unwanted ones. In doing this, our staff tries to educate so that these animals do not have to end up back at a shelter or pound.
Habitat For Humanity International Inc|931025835|Approved|PO Box 301|McMinnville|OR|97128-0301|Ms. Julie Hubbard-McNall|Bookkeeper|(503) 472-9637|503-474-0177|www.machabitat.org|Human Services|Dedicated to eliminating poverty housing from the face of the earth.
Lab School Of Washington|521261627|Approved|4759 Reservoir Rd Nw|Washington|DC|20007-1921|Ms. Mandy Chmieleski|Advancement Services Coordinator|(202) 965-6600|(202) 454-2264|www.labschool.org|Education Priv (K-12)|The Lab School of Washington is internationally recognized for its innovative programs for children and adults with learning disabilities. The Lab School Day School offers individualized instruction to students in kindergarten through 12th grade.
Emergency USA|263321828|Approved|1016 Lincoln Blvd.|San Francisco|CA|94129|Mr. Eric Talbert|Executive Director|1-888-501-3872|1-888-501-3872|http://www.emergencyusa.org|Human Services|To provide permanent infrastructure for medical care, rehabilitation and relief efforts for victims of wars, poverty and natural disasters.
Students Run LA|954430502|Approved|5252 Crebs Avenue|Tarzana|CA|91356|Mrs. Virginia Gibbs|Development Director|(818) 654-3353|(818) 654-1619|www.srla.org|Human Services|To challenge at risk secondary students to experience the benefits of goal setting, character development, adult mentoring and improved health by providing them with a truly life-changing experience.
Good Shepherd Orphanage, Haiti|364634117|Approved|354 West Badger Road|Lynden|WA|98264-9785|Ms. Christine LeLand|Secretary|(360) 305-9070|(360) 354-1472|http://www.newgenerationm.com/|Civic|To come along side the people of Haiti, and the children of the Good Sheered Orphanage, to help them help each other to attain a sustainable way of life, and a hope for the future though health, education, and micro business opportunities.
Lonestars Champions Foundation|201201450|Approved|12325 Hymeadow Dr Ste 1-200|Austin|TX|78750-1931|Michelle Andres|Accountant|(512) 336-5425|5123367877|www.stxsoccer.org|Civic|To promote, coordinate, administer and unify youth soccer through its affiliated organizations.
Allegro Organizational Solutions Inc|261197590|Approved|5535 Memorial Dr Ste F-811|Houston|TX|77007-8021|Ms. Jamie Reichling|Service Specialist|(713) 874-1519|(713) 961-5735|http://www.allegrosolutions.org/|Civic|To provide a safe place, an infrastructure, for social entrepreneurs to plug in their ideas and for them to grow their visions in partnership.
Partners International Education|203494149|Approved|International Academy High School|Bloomfield Hills|MI|48304|Mrs. Kathleen Neustadt|Development Director|(248)341-5942|(248)314-5923|www.partnersinted.org|Civic|To work to preserve excellence in international education at the international academy and to provide equitable access to this challenging curriculum for all students in an uncertain economic environment.
Music Educators National Conference|526045043|Approved|1806 Robert Fulton Dr.|Reston|VA|20191-5462|Ms. Jane M. Balek|Assistant Executive Director|(800) 336-3768|(703) 860-2652|www.menc.org|Arts & Culture|To celebrate and preserve our cultural heritages, and also to explore the realms of expression, imagination, and creation resulting in new knowledge.
The Caring Community Foundation Inc|200036976|Approved|PO Box 1364|Cary|NC|27512-1364|Mr. Adel Fahmy|Treasurer|(919) 469-3662|(919) 481-2892|www.caringcommunityfoundation.org|Human Services|To providing financial assistance to local cancer patients in need.  The aim is to disburse funds expeditiously and alleviate financial stresses for patients with limited means.
Bostons Childrens Chorus Inc|651188279|Approved|112 Shawmut Ave Suite 5B|Boston|MA|02118-2751|Ms. Annie Schreiber|Development Operations Manager|(617) 778-2242|(617) 778-2248|www.bostonchildrenschorus.org|Arts & Culture|To use music as a powerful tool for social change in three primary domains: youth development, social healing and community building.
Foodlink Inc|222428304|Approved|1999 Mount Read Blvd|Rochester|NY|14615|Jared Longmore|Development Assistant|(585) 328-3380|(585) 328-9951|www.foodlinkny.org|Human Services|To provide hunger relief, eliminate the root causes of hunger, improve health and promote economic development.
Cristo Rey Jesuit High School of Houston Inc|263159838|Approved|6700 Mount Carmel St.|Houston|TX|77087|Miss Nora Kean|Development Assistant|281-501-1298|(281) 501-3485|http://www.cristoreyjesuit.org/about-cristo-rey-jesuit|Education Priv (K-12)|To empower students of all faiths from economically challenged families to reach their full potential.
Sigma Sigma Sigma Foundation|521370798|Approved|225 N. Muhlenberg Street|Woodstock|VA|22664|Mrs. Nancy Benedcit|Director Of Philanthropic Programs|(540) 459-4212|(540) 459-2361|www.sigmasigmasigma.org|Education|To solicit, collect and distribute funds that will be used for programs which promote the educational aims, leadership skills, and community services goals of the organization and it's membership.
Ruth Meiers Hospitality House|363531940|Approved|PO Box 2092|Bismarck|ND|58502-2092|Ms. Elly Redomski|Office Administrator|(701) 255-3601|(701) 255-6243|www.rmhh.org|Human Services|To provide housing and supportive services to assist homeless and low income people in achieving self-sufficiency.
Tammy Lynn Memorial Foundation Inc|560999619|Approved|739 Chappell Drive|Raleigh|NC|27606-0000|Miss Nancy Way|Ms.|(919) 832-3909|(919) 863-2021|www.tammylynncenter.org|Human Services|To offer educational, residential, and family support services to children and adults with special needs.  To provide the individuals it serves the opportunity to maximize their abilities and potential.
Ukrainian Catholic Education Foundation|364126296|Approved|2247 W Chicago Avenue|Chicago|IL|60622-8957|Ms. Paula Solimini|Donations & Database Administrator|(773) 235-8462|(773) 235-8464|http://www.ucef.org|Education|Informs Americans about the academic and financial needs of the Ukrainian Catholic Church and its educational institutions in Ukraine.
Youth Wintersports Alliance|522383750|Approved|PO Box 681698|Park City|UT|84068-1698|Ms. Aimee Preston|Executive Director|(435) 214-0792|(801) 820-3176|www.ywsa.org|Civic|The Youth WinterSports Alliance seeks to get more kids actively participating in winter sports programs by utilizing the remarkable sports venues just in our backyard!
St Gregory the Great Church - St. Gregory The Great Catholic School|956005375|Approved|13935 Telegraph Rd|Whittier|CA|90604-2536|Ms. Paulette Clagon|Principal|(562) 941-0750|(562) 903-7325|http://stgregorythegreatschoolwhittier.org/|Education Priv (K-12)|To create an academically challenging environment that prepares our students to embrace their world through lives filled with faith, service, and leadership.
Parkland Foundation|752089180|Approved|2777 N Stemmons Freeway|Dallas|TX|75207-2277|Mr. David E. Krause|President and Chief Executive Officer|(214) 266-2009|(214) 266-2032|www.pmh.org|Human Services|The foundation provides health care to a diverse group of people.
Codman Academy Foundation|43559945|Approved|637 Washington|Dorchester|MA|02124|Ms. Dawn Leaness|Director of Development|(617) 287-0700|(617) 287-9064|http://www.codmanacademy.org/main/index.php?module=pagemaster&PAGE_user_op=view_|Education Priv (K-12)|To prepare students for full participation in the intellectual, economic and civic life of our society, by ensuring their preparation for and access to further education, the skills and vision to undertake a rewarding career, and the motivation and character needed to engage deeply and productively in community life.
Hermosa Beach Hope Chapel Foursquare Church - Boy Scout Troop 4673|952575880|Approved|2420 Pacific Coast Highway|Hermosa Beach|CA|90254-2733|Mr. John Shober-Africa|Development Director|(310) 374-4673|(310) 374-8223|http://www.hopechapel.org/HChistory.htm|Civic|To become followers (disciples) of the Lord Jesus Christ and to realize His plan for our lives.
Conservacion Patagonica|943363675|Approved|1062 Fort Cronkhite|Sausalito|CA|94965-2609|Ms. Esther Li|Vice President of Finance|(415) 229-9330|(415) 229-9332|http://www.patagonialandtrust.org/|Environment|Dedicated to the maintenance and restoration of wildland ecosystems and biodiversity in Patagonia. As a nonprofit foundation, the Trustâ¬"s goal is to acquire and protect privately owned wildlands, to preserve intact ecosystems, and ultimately to return its landholdings to the public domain for permanent protection in the form of parks, reserves and sanctuaries.
Visiting Nurse Corporation Of Colorado Inc|841043351|Approved|390 Grant St|Denver|CO|80203-4022|Ms. Laura Reilly|President|(303) 698-2121|(866) 613-9489|www.vnacolorado.org|Human Services|Visiting Nurse Association, in its second century of service, improves quality of life by providing excellent health care to people where they live and work.
Baby Fold|370673453|Approved|108 East Willow|Normal|IL|61761|Ms. Julie Payne|Vice President Development and Public Relations|(309) 451-7205|(309) 452-0115|http://www.thebabyfold.org/about/about.html#|Human Services|The Residential Treatment Center is a mental health treatment program for children ages three through thirteen with severe emotional and behavioral disorders who cannot be treated successfully in a less structured setting.
Education Foundation for Bend - LaPine School District|931064935|Approved|P.O. Box 6566|Bend|OR|97708-6566|Mrs. Heather Vihstadt|Executive Director|(541) 355-5660|(541) 383-6003|www.engagedminds.org|Education|To mobilize resources to ensure exceptional public education that enriches our community.
Wake Forest Fund for the Babcock Graduate School of Management|560532138|Approved|1834 Wake Forest Road Box 7227|Winston Salem|NC|27109|Mr. Michael Terry|Gift and Receipt Specialist|(336) 758-2931|(336) 758-5108|www.wfu.edu/|Education|Dedicated to the pursuit of excellence in the liberal arts and in graduate and professional education.
Childrens Craniofacial Association|752265649|Approved|13140 Coit Road|Dallas|TX|75240|Ms. Charlene Smith|Executive Director|(800) 535-3643|(214) 570-8811|www.ccakids.com|Human Services|To empower and give hope to facially disfigured children and their families.
Orchard School Foundation|350909975|Approved|615 West 64th Street|Indianapolis|IN|46260|Ms. Anne Scheele|Director of Institutional Advancement|(317) 713-5703|(317) 254-8454|www.orchard.org|Education|To develop the knowledge, confidence and character essential for a life of learning, leadership and positive contribution to society.
Nevada Public Radio|237441306|Approved|1289 S Torrey Pines Dr|Las Vegas|NV|89146-1004|Brittany Ives|Development Associate|(702) 258-9895|(702) 258-5646|www.nevadapublicradio.org|Arts & Culture|To provide distinctive non-commercial radio program services.
Michael Magro Foundation|202280077|Approved|12 Julian Street|Hicksville|NY|11801|Ms. Terrie Magro|Vice President|(516) 935-4510|(516) 827-5152|michaelmagrofoundation.com|Human Services|To reduce financial hardship and help ease the emotional turmoil of children diagnosed with cancer, the foundation hopes to help defray the costs of travel and living expenses when travel away from home is necessitated for treatment.
Totino-Grace High School|416049228|Approved|1350 Gardena Avenue NE|Fridley|MN|55432|Mr. Ben Lentz|Advancement Director|763-571-9116|(763) 571-9118|www.totinograce.org/giving/totino-grace-fund/index.aspx|Education Priv (K-12)|To provide a safe environment that places priority on mutual respect, self-discipline, and acknowledgment of our responsibility in the world community.Totino-Grace Parents Organization: To work for the welfare of the students and the institution; To offer constructive suggestions on various issues for the smooth and successful functioning.
American Diabetes Association|131623888|Approved|10580 Barkley Street|Overland Park|KS|66212|Mrs. Yadira Katsikes|Associate Manager|(913) 383-8210|(913) 383-2319|www.diabetes.org/|Human Services|To prevent and cure diabetes and to improve the lives of all people affected by diabetes.
Ma Krupa Charitable Foundation Inc|593738045|Approved|2194 Highway A1A 201|Indian Harbor Beach|FL|32937|Mr. Vinu R. Patel|President|(321) 777-6869|(321) 777-1029|http://www.bpaindia.org/|Civic|To help needy people specifically for medical and educational needs
Armenian Eyecare Project|470850159|Approved|PO Box 5630|Newport Beach|CA|92662|Mr. Roger Ohanesian|Director|(866) 484-2327|(949) 673-2356|www.eyecareproject.com|Human Services|To fight blindness in Armenia and to make 21st century eye care available to every Armenian child and adult.
Black Entertainment and Sports Lawyers Association Inc|133123753|Approved|P.O. Box 230794|New York|NY|10023|Mr. Matthew Middleton|Chairman|212 262 5003|917 591 0972|www.besla.org|Civic|BESLA is an international organization of lawyers and other entertainment and sports industry executives in support of a more diversified, expert and informed group of entertainment and sports industry professionals.
Coyotes Amateur Hockey Association|860946968|Approved|9375 E. Bell Road|Scottsdale|AZ|85260|Mr. Mike De Angelis|CAHA Travel Director|480-473-5846|(480) 323-2023|www.coyotesice.com|Civic|One of the premier youth hockey associations in the Southwest and provides a higher level of hockey development. CAHA offers year round leagues and programs for boys and girls ages 4-18.
Presbyterian Healthcare Foundation|856016041|Approved|PO BOX 26666|ALBUQUERQUE|NM|87125-6666|Ms. Nancy Wood|Director of Development|(505) 724-6576|(505) 724-8000|www.phs.org/foundation|Human Services|To provide quality health care services to the people of Charlotte-Mecklenburg and surrounding counties.
New Mexico Biopark Society Inc|237087964|Approved|903 10th St Sw|Albuquerque|NM|87102-4029|Ms. Cecily Peterson|Development Director|(505) 764-6280|(505) 764-6226|www.nmbioparksociety.org|Arts & Culture|To promote the development of the Rio Grande Zoological Park, to further community interest in the Zoo and to assist in raising funds for the development and capital improvements of the Zoo.
Ozark Natural Science Center Inc|710705259|Approved|1905 Madison 1305|Huntsville|AR|72740-7846|Ms. Deb Bluma|Finance Manager|(479) 789-2754|(479) 789-2728|www.onsc.us|Environment|To provide educational opportunities for the people of the Ozark region; to make them aware of and concerned for the natural environment of the Ozarks.
American Heart Association - Orange County, CA|135613797|Approved|4600 Campus Dr.|Irvine|CA|92617|Eileen Hawley|Office Manager|(949) 856-3555|(949) 856-3364|www.heart.org/HEARTORG/|Human Services|To reduce disability and death from cardiovascular disease and stroke in the Orange County community and beyond.American Stroke Association: To focus on reducing disability and death from stroke through research, education, fund raising and advocacy.American Heart Association Inc: To focus on reducing disability and death from stroke through research, education, fund raising and advocacy.
Alzheimer's Association|860402582|Approved|Desert Southwest Chapter|Phoenix|AZ|85006-2662|Mr. Dan Lawler|Development Director|602-528-0545|(602) 528-0546|www.alz.org/dsw/|Human Services|Dedicated to serving over 46,000 individuals and families struggling with Alzheimers disease and other forms of dementia by providing guidance, support, referrals, information and education.Alzheimers Disease and Related Disorders Association: The mission of the National Alzheimer's Association is to eliminate Alzheimer's disease through the advancement of research; to provide and enhance care and support for all affected; and to reduce the risk of dementia through the promotion of brain health.Desert Southwest: Non-profit, tax-exempt organization with a mission to provide education, information and referral to community resources, and emotional support for families dealing with dementia.
Community Resources for Justice Inc.|43461434|Approved|355 Boylston Street|Boston|MA|02116|Paul Swindlehurst|Mr.|(617) 482-2520|(617) 262-8054|http://crjustice.org/|Civic|Working with individuals in, or at risk of being in, the adult or juvenile justice systems; individuals transitioning out of these systems back to their communities; and individuals with developmental disabilities requiring intensive support to be part of the community.
Newberry Library|362167814|Approved|60 W Walton St|Chicago|IL|60610-7324|Ms. Michelle Miller Burns|VIce President for Development|(312) 255-3510|(312) 943-1013|http://www.newberry.org/|Arts & Culture|To acquire and preserve research collections of such materials, and to provide for and promote their effective use by a diverse community of users.
Willamette Riverkeeper|931212629|Approved|1515 Se Water Ave Ste 102|Portland|OR|97214-3487|Mr. Travis Williams|Development Director|(503) 223-6418|(503) 228-1960|www.willamette-riverkeeper.org|Environment|To the protection and restoration of the Willamette River. Our efforts with regard to the improvement of habitat and water quality on the Willamette have made us the leading organization when it comes to Willamette River issues.
Black River Good Neighbor Services Inc|30307817|Approved|37B Main Street|Ludlow|VT|05149-1105|Ms. Audrey Bridge|Exec Director|(802) 228-3663|(802) 228-5871|http://brgn.org/|Civic|Black River Good Neighbor Services , Inc. was founded in 1986 by a group of concerned citizens in the Ludlow, Vermont area for the purpose of providing a local food shelf and to be a clothing source for persons in need.
Homeless Animals Rescue Team Inc|541564904|Approved|PO Box 7261|Fx Station|VA|22039-7261|Ms. Jane Corcoran|Office Assistant|703-691-4278|703-691-1730|http://www.hart90.org/GeneralInformation/HARTInformation.htm|Civic|To provide temporary care for the pet until s/he is placed in a loving, carefully-screened forever home.
Dupuytren Foundation|263886958|Approved|1732 S Congress Ave|Palm Springs|FL|33461|Dr. Charles Eaton|President|(949) 287-3387|(561) 828-0494|Dupuytrens.org/|Human Services|To promote research, education and global collaboration to find a cure for Dupuytren's disease.
Equest|751823701|Approved|PO Box 192747|Dallas|TX|75219-8527|Ms. Martha Johnson|Accounting Manager|(972) 412-1099|(972) 412-5040|http://www.equest.org|Human Services|Equest provides therapeutic sports riding classes and hippotherapy to over 200 clients every week. After being the first therapeutic riding program in Texas founded in 1981, we have become one of the largest non-profit therapeutic riding center in the state.
Life Rolls On Foundation|743032829|Approved|400 Corporate Pointe, Suite 525|Culver City|CA|90230|Ms. Kris Nakamura|Executive Director|(310) 807-5488|(310) 807-5488|www.liferollson.org|Civic|To increase awareness about spinal cord injuries within youth culture via influential action sports athletes. Exists to be a grassroots resource that provides hope and is an advocate on behalf of young people whose lives have been affected by spinal cord injury (SCI).
Mustard Seed School Christian Urban Education Inc|222267469|Approved|422 Willow Avenue|Hoboken|NJ|07030|Ms. Jessica Smith|Director of Development|(201) 653-5548|(201) 653-4751|mustardseedschool.org|Education Priv (K-12)|To address the educational needs of the urban community, to stimulate and broaden the experiences of the city children, and to educate students in an intercultural, interdenominational Christian setting.
Boys Hope Girls Hope of San Francisco|912002481|Approved|P.O. Box 347359|San Francisco|CA|94134-7359|Mrs. Suzanne Palmer|Executive Director|(415) 657-9302|(415) 291-8411|http://new.boyshopegirlshope.org/sanfrancisco/Home.aspx|Civic|To help children who are hurt or at risk, yet academically capable, to realize their potential by providing value centered family like homes and quality education through college.
Cure International Inc|582248383|Approved|PO Box 296|Camp Hill|PA|17001-9912|Kristen Dietz|Donor Accountability Administrator|(717) 730-6706|(717) 730-6747|cure.org/|Human Services|To provide physical and spiritual healing for disabled children in the developing world.
Chief Seattle Council Boy Scouts of America|910569878|Approved|3120 Rainier Ave S|Seattle|WA|98144|Ms. Allison Grader|Development Assistant|(206) 725-5200|(206) 723-4330|www.seattlebsa.org|Civic|To prepare young people to make ethical and moral choices over their lifetime by instilling in them the values of the Scout Oath and the Scout law.  To provide an educational program for boys and young adults to build character, to train in the responsibilities of participating citizenship, and to develop personal fitness.Boy Scouts of America, Chief Seattle Council: To prepare young people to make ethical and moral choices over their lifetime by instilling in them the values of the Scout Oath and the Scout law.  To provide an educational program for boys and young adults to build character, to train in the responsibilities of participating citizenship, and to develop personal fitness.Boy Scouts Seattle Council Troop 525 FOS: To prepare young people to make ethical and moral choices over their lifetime by instilling in them the values of the Scout Oath and the Scout law.  To provide an educational program for boys and young adults to build character, to train in the responsibilities of participating citizenship, and to develop personal fitness.Boy Scouts of America Chief Seattle Council: To prepare young people to make ethical and moral choices over their lifetime by instilling in them the values of the Scout Oath and the Scout law.Boy Scouts of America - Chief Seattle Council: To provide an educational program for boys and young adults to build character, to train in the responsibilities of participating citizenship, and to develop personal fitness.Boy Scouts of America - Troop 606 BSA: To prepare young people to make ethical and moral choices over their lifetime by instilling in them the values of the Scout Oath and the Scout law.  To provide an educational program for boys and young adults to build character, to train in the responsibilities of participating citizenship, and to develop personal fitness.Boy Scouts of America Chief Seattle Council: To prepare young people to make ethical and moral choices over their lifetime by instilling in them the values of the Scout Oath and the Scout law.Boy Scouts of America - Chief Seattle Council: To provide an educational program for boys and young adults to build character, to train in the responsibilities of participating citizenship, and to develop personal fitness.Chief Seattle Council Boy Scouts of America: To prepare young people to make ethical and moral choices over their lifetime by instilling in them the values of the Scout Oath and the Scout law.Boy Scouts of America - Chief Seattle Council: To provide an educational program for boys and young adults to build character, to train in the responsibilities of participating citizenship, and to develop personal fitness.Boy Scouts of America: To prepare young people to make ethical and moral choices over the lifetimes by instilling in them the values of the Scout Oath and Law.
American Red Cross - Greater Carolinas Chapter|530196605|Approved|2425 PARK ROAD|CHARLOTTE|NC|28203|Mr. Jason T. Gudzunas|Major Gifts Officer|(704) 376-1661|(704) 370-0244|www.redcrosshelps.org|Human Services|To provide relief to victims of disasters and help people prevent, prepare for and respond to emergencies.
Project Management Institute Educational Foundation|232630701|Approved|14 CAMPUS BLVD|NEWTOWN SQUARE|PA|19073|Ms. Linda DiDonato|Database Administrator|(610) 356-4600|(610) 356-0357|www.pmi.org|Civic|To promote economic, educational, cultural, and social advancement through the application, development, and promotion of project management concepts, theories, and life skills.
Wounded Warriors Family Support Inc|201407520|Approved|920 S. 107th Avenue, Suite 250|Omaha|NE|68114|Mrs. MarieLaure Maier|Office Manager|(402) 502-7557|(402) 490-7875|www.woundedwarriorsfamilysupport.org|Human Services|To provide support to the families of those who have been wounded, injured or killed during combat operations.
Epilepsy Foundation of Idaho|237160426|Approved|310 West Idaho Street|Boise|ID|83702|Ms. Marcia Karakas|Development Director|(208) 344-4340|2083430093|www.epilepsyidaho.org|Human Services|To ensure that people with seizures are able to participate in all life experiences; and will prevent, control and cure epilepsy through services, education, advocacy and research.
Queen of Angels|530196617|Approved|4520 N. Western|Chicago|IL|60625|Julia Byrns Kelly|Principal|773-769-4211|(773) 769-4289|queenofangelschicago.org|Education Priv (K-12)|To totally develop your child through faith in God, pursuit of academic excellence and social responsibility.Queen of Angels: To include children with diagnosed learning disabilities such as Asberger's, dyslexia and audio processing disorder within our Catholic setting. Queen of Angels is highly recognized in our region as the Archdiocesan school that is meeting the unique needs of children with specialized learning needs.
Easter Seals Southern California|943068149|Approved|1570 E 17th Street|Santa Ana|CA|92705|Marie Holper|Executive Office Coordinator|(714) 834-1111|(714) 834-1128|www.essc.org|Civic|To provide local services that promote equality, dignity and independence for children and adults with disabilitiesEaster Seals Southern California Inc: To provide local services that promote equality, dignity and independence for children and adults with disabilities.
Alcott School|132939938|Approved|27 CRANE RD|SCARSDALE|NY|10583-4249|Mrs. Amanda Landivinec|Executive Director in Training|(914) 472-4404|(914) 472-7547|www.alcottschool.org|Education Priv (K-12)|offers early childhood education for students 2-6 years of age, and focuses on the individual, whole child.
Brain Tumor Foundation|134009829|Approved|25 West 45th Street|New York|NY|10036|Patrick  J. Kelly|President|(212) 265-2401|(212) 489-0203|www.braintumorfoundation.org|Human Services|To guide and support patients and their families through the turbulent times when their lives are touched by a brain tumor.
Bill Memorial Foundation|954776266|Approved|P.O. Box 5202|Beverly Hills|CA|90209|Mr. Peter Forman|Vice President|(310) 860-0171|(310) 860-9362|www.billfoundation.org|Civic|All-volunteer foundation dedicated to rescuing dogs from the Los Angeles shelter system and placing them in permanent loving homes.
New Jersey Center for Tourette Syndrome and Associated Disorders|261388409|Approved|50 Division St|Somerville|NJ|08876-2943|Mrs. Faith Rice|Executive Director|(908) 575-7350|(908) 575-8699|www.njcts.org|Human Services|To help NJ families and individuals with TS
Crohn's & Colitis, Southwest Chapter|136193105|Approved|4647 N 32nd St Suite B-100|Phoenix|AZ|85018|Mrs. Mary Clyde|Chapter Administrator|(602) 734-1392|(602) 522-2232|www.ccfa.org|Human Services|Dedicated to finding the cure for Crohn's disease and ulcerative colitis.
Sikhnet Inc - Humanitarian Services Program|264806284|Approved|1A Ram Das Guru Place|Espanola|NM|87532|Mr. Guruka Singh Khalsa|Chief Operating Officer|505-629-4699|866-659-7060|http://www.sikhnet.com|Civic|SikhNet exists to provide a global virtual community for Sikhs and all those interested in the Sikh way of life. It does this by providing spiritual education and resources in a non-judgmental, neutral environment intended to inspire and uplift all those who participate in it. SikhNet is a 501c(3) not-for-profit corporation operating exclusively for religious, charitable and educational purposes.
Nebraska Humane Society|470378997|Approved|8929 Fort Street|Omaha|NE|68134|Ms. Mary Severin|Data Management|(402) 444-7800|(402) 546-1476|http://www.pets911.com/organizations/donation.php|Civic|To provide education, give sanctuary to animals, encourage adoptions and promote responsible pet ownership.
Moorlands Elementary PTA|911063475|Approved|15115 84th Avenue NE|Kenmore|WA|98028|Mrs. Sandy Finnecy|Treasurer|(425) 483-4824|(425) 408-5102|www.moorlandspta.org|Education|To help schools with ventures of many types for after school children duringthe school year and summer programs also.Moorlands Elementary School: Public SchoolEnrollment: 569 SchoolType: Elementary/SecondaryLowest Grade: KindergartenHighest Grade: 6
Generosity Water Inc|263993752|Approved|14542 Ventura Blvd. #201|Sherman Oaks|CA|91403|Ms. Landry Doyle|Operations Manager|(818) 287-8055|(818) 980-0883|www.generositywater.com|Civic|To end the clean water crisis in developing countries, one community at a time.
This I Believe, Inc|680597809|Approved|323 W. Broadway|Louisville|KY|40202|Ms. Mary Jo Gediman|Outreach Director|(502) 259-9889|(502) 259-9890|www.thisibelieve.org/|Arts & Culture|A not-for-profit organization that engages youth and adults from all walks of life in writing, sharing, and discussing brief essays about the core values that guide their daily lives.
Shelter Legal Services Foundation Inc|43212264|Approved|885 Centre Street|Newton|MA|02459|Miss Sarah Roxburgh|Co-Executive Director|6175520623|6175522615|www.shelterlegalservices.org|Civic|To promote self-sufficiency, stability, and financial security through comprehensive and accessible legal services.
Wilkes University|240795506|Approved|84 West South Street|Wilkes Barre|PA|18766|Mrs. Janice Broyan|Gift Coordinator|(570) 408-4310|(570) 408-7813|www.wilkes.edu|Education|To be dedicated to academic and intellectual excellence in the liberal arts, sciences, and professional programs.
Family and Youth Services of San Joaquin County|941724140|Approved|729 N. California Street|Stockton|CA|95202|Ms. Linda Mascarenas|Executive Director|(209) 929-6700|(209) 929-6704|www.fayssjc.org|Human Services|To build a stronger community by fostering the strengths of youth, adults and families to help them meet life's challenges.
Womens Center|237423496|Approved|133 Park Street, Ne|Vienna|VA|22180|Cindy Czarnaski|Ms.|(703) 281-2657|(703) 242-1454|www.thewomenscenter.org|Civic|To improve significantly the psychological, career, financial and legal well being of women and families regardless of their ability to pay.
ARC of Monmouth|210657022|Approved|1158 WAYSIDE RD|TINTON FALLS|NJ|07712-3148|Ms. Mary E. Scott|Executive Director|(732) 493-1919|(732) 493-3604|www.arcofmonmouth.org|Human Services|To provide comprehensive programs and services for individuals with mental retardation and for their families.
