Eastside Preparatory School|371430960|Approved|10613 NE 38th Place|Kirkland|WA|98033|Mr. Andrew Boyd|Chief of Finance and Operations|(425) 822-5668|(425) 822-5648|www.eastsideprep.org|Education Priv (K-12)|Through an interdisciplinary program incorporating inquiry-based and experiential instruction, our teachers inspire each student to develop intellectual character, ethical discernment, and responsibility for self and others.
Palo Alto Art Center Foundation|942382459|Approved|1313 Newell Road|Palo Alto|CA|94303|Miss Linda Gargiulo|Administrative Asst|(650) 329-2366|(650) 326-6165|http://www.city.palo-alto.ca.us/artcenter/|Arts & Culture|To encourage and to promote the arts, and increase the cultural development, the knowledge, and appreciation of the arts in the people of the Mid-Peninsula.
Planned Parenthood Mohawk Hudson Inc|146004167|Approved|1040 State Street|Schenectady|NY|12307|Ms. Karim Becker|Annual Fund Director|(518) 374-5353|(518) 347-1413|http://www.ppmhchoices.org|Human Services|To empower every individual to make responsible and informed decisions about sexual and reproductive behavior.
Asha for Education (Cornell Chapter)|770459884|Approved|P.O. Box 322|New York|NY|10040|Mr. Akshay Bhole|Treasurer|(607) 272-0787|(212) 537-1874|www.ashanet.org|Civic|To catalyze socio-economic change in India through education of underprivileged children.Asha For Education - Stanford: To catalyze socio-economic change in India through education of underprivileged children.
American Red Cross of King and Kitsap Counties|530196605|Approved|P.O. Box 3097|Seattle|WA|98114|Mr. Lynne Dolde|Matcing Gift Specialist|(206) 323-2345|(206) 726-3527|www.redcross.org//wa/seattle|Human Services|Helps by providing relief to victims of disaster.American Red Cross: To provide relief to victims of disasters and help people prevent, prepare for and respond to emergencies.American National Red Cross: To provide relief to victims of disasters and help people prevent, prepare for and respond to emergencies.America Red Cross - King Kitsap County Chapter: To provide relief to victims of disasters and help people prevent, prepare for and respond to emergencies.American National Red Cross: To provide relief to victims of disasters and help people prevent, prepare for and respond to emergencies.American Red Cross Serving King and Kitsap Counties: To provide relief to victims of disasters and help people prevent, prepare for, and respond to emergencies.
Northeast Animal Shelter Inc|510183474|Approved|347 Highland Ave|Salem|MA|01970|Mrs. Laurie McCannon|Development Manager|(978) 745-9888|(978) 740-0612|www.northeastanimalshelter.org|Civic|The largest shelter in New England that does not destroy any of the pets entrusted to its care. In 26 years, we have placed over 80,000 dogs and cats in loving homes.
Mark Twain Elementary School|237431310|Approved|9525 130th Ave NE|Kirkland|WA|98033|Mr. Craig Mott|Principal|(425) 936-2730|(425) 936-2736|www.lwsd.org/twain|Education|Public SchoolEnrollment: 408 SchoolType: Elementary/SecondaryLowest Grade: KindergartenHighest Grade: 6
Second Step Inc|222868513|Approved|PO Box 600213|Newtonville|MA|02460-0002|Ms. Anne Goh|Development Associate|(617) 965-3999|(617) 965-3354|www.thesecondstep.org|Civic|To provide transitional housing and assist women in finding permanent, affordable housing. To help women find employment or training programs to develop their job skills. To  provide life skills development to foster women's successful transition to independent living.
Wellspring Cultural & Educational Foundation Inc.|61610852|Approved|727 Campbell Avenue|West Haven|CT|06516|Mr. Nebi Demirsoy|President|(203) 934-4900|203-401-8076|www.wellspringfoundation.org|Arts & Culture|The promotion and public knowledge of Turkish culture, its history and people.
Habitat for Humanity International Inc|591834379|Approved|11145 Tamiami Trail East|Naples|FL|34113|Rev. Lisa Lefkow|Executive Vice President Development|(941) 775-0036|(941) 775-0477|http://www.habitat.org/|Civic|To develop communities with people in need by building and renovating houses.
Keep Austin Beautiful Inc|742387541|Approved|55 North I35 Suite 215|Austin|TX|78702-0000|Ms. Lisa Kaindl|Treasurer|(512) 728-9490|(512) 477-2339|www.keepaustinbeautiful.org|Civic|Provides resources and education to inspire individuals and the Greater Austin communities toward greater environmental stewardship
Crohns & Colitis Foundation of America|136193105|Approved|2200 East Devon Ave. Suite 392|Des Plaines|IL|60018|Mr. Illinois Chapter|Matching Gifts Coordinator|(708) 827-0404|(847) 827-6563|www.ccfa.org|Human Services|Dedicated to finding the cure for Crohn's disease and ulcerative colitis.
Bread for the City Inc|521138207|Approved|1525 7th Street, NW|Washington|DC|20001-3201|Ms. Jeanne Welsh|FInance and Development Associate|(202) 587-0523|202-518-0545|www.breadforthecity.org|Human Services|Provides vulnerable residents of Washington, DC with comprehensive services including food, clothing, medical care, legal and social services in an atmosphere of dignity, respect and peace.
Emerge! Center Against Domestic Abuse|860312162|Approved|2545 E. Adams Street|Tucson|AZ|85716|Ms. Tana Jones|Development Director|(520) 795-8001|(520) 795-1559|http://www.azstarnet.com/~tcwc/|Human Services|Offers comprehensive services for abused and battered women and their children. Support services include a 24 hour crisis line, information and referral, advocacy, crisis counseling, weekly group counseling sessions, educational programs, and public presentations on domestic violence.Tucson Center for Women and Children: To provide safer options and support to all victims/survivors of domestic violence through individual empowerment, advocacy, shelter, prevention, community education and social change.
Lamplighters Music Theatre|946109095|Approved|469 Bryant St|San Francisco|CA|94107-1316|Ms. Sharon Gosselink|Development Associate|(415) 227-4797|(415) 227-0332|www.lamplighters.org|Arts & Culture|Promote the tradition of classic English musical comedy, especially the works of W.S. Gilbert and Arthur Sullivan, provide training in all aspects of musical and theatrical experience for both performers and technical personnel, provide a showcase for talented performers, directors, designers, musicians, writers, and technicians, leading to the advancement of professional careers, provide broadly-based musical and theatrical opportunities for amateurs, students, and young professionals, and present fully-staged productions with full orchestra at affordable prices for audiences of all ages.
University of Sciences and Technology of China Alumni Foundation|510367667|Approved|4147 Stanley Ave.|Fremont|CA|94538|Mr. John Hu|Treasurer|5107175092|5107175092|www.ustcaf.org|Education|To promote the excellence of members of the University of Science and Technology of China, including students, teachers and alumni in USA.
All God's Children International Families Are Forever|931052909|Approved|404 E. 15th Street, Suite 14|Vancouver|WA|98663|Hayley Patton|Accountant|(503) 282-7652|(503) 282-2582|www.allgodschildren.org/index.html|Human Services|To lift orphans into the embrace of waiting families. To bring relief and hope to those not yet adopted.
Cincinnati Classical Public Radio Inc|311410636|Approved|1223 Central Parkway|Cincinnati|OH|45214-2889|Mr. Milan Weaver|Development Assistant|(513) 241-8282|(513) 241-8282|www.wguc.org/|Arts & Culture|Received Fiscal Agent Letter
American Cancer Society|131788491|Approved|75 Davids Drive|Hauppauge|NY|11788-2004|Miss Pamela Parker|Manager, Special Events|(516) 229-4100|(526) 229-4110|www.cancer.org|Human Services|To eliminate cancer as a major health problem by preventing cancer, saving lives, and diminishing suffering from cancer, through research, education, advocacy, and service.American Cancer Society - Relay For Life Of Longwood: To eliminate cancer as a major health problem by preventing cancer, saving lives, and diminishing suffering from cancer, through research, education, advocacy, and service.
Miami-Valley Area Telugu Association|311602885|Approved|1062 Kenworthy place|Centerville|OH|45458|Ram Nunna|Executive Director|(937) 610-6405|(937) 427-2735|manamata.com|Arts & Culture|To bring together all the people of Telugu heritage and to help preserve and propagate Telugu culture in the Dayton-Springfield metropolitan area.
Jewish Family and Childrens Service|42104356|Approved|1430 Main Street|Waltham|MA|02451|Ms. Christina Horvath|Development Associate|(781) 693-5007|(617) 227-3220|www.jfcsboston.org|Human Services|To help families and individuals of all ages through human service and health care programs reflecting Jewish values of social responsibility and concern for all members of the community.
Slow Food U S A Inc|134100161|Approved|68 Summit Street, #2B|Brooklyn|NY|11231|Ms. Brenna McHugh|Development Officer|(718) 260-8000|(718) 260-8068|www.slowfood.com|Civic|Dedicated to stewardship of the land and ecologically sound food production.
Bank Street College Of Education|135562167|Approved|610 West 112 St|New York|NY|10025|Mr. Charles Babian|Director|212-961-3323|212-961-3345|www.bnkst.edu|Education Priv (K-12)|To discover the environments in which children grow and learn to their full potential, and to educate teachers and others to create these environments.
Vermont Special Olympics Inc|237231535|Approved|16 Gregory Drive|South Burlington|VT|05403|Ms. Wendy LaPine Kenny|Finance Mangager|(802) 863-5222|(802) 863-3911|www.vtso.org|Civic|To provide year-round sports training and athletic competition in a variety of Olympic-type sports for individuals with mental retardation.
Beverly Bootstraps Community Services Inc|43254507|Approved|371 Cabot Street|Beverly|MA|01915|Ms. Lynette Gray|Development Assistant|(978)927-1561|(978) 927-1553|www.beverlybootstraps.org|Civic|To end hunger and its root causes in the Beverly community. To offer a myriad of emergency and empowerment services to those in need within our community.
Science Center of Iowa|426097912|Approved|401 W Martin Luther King Junior Pkwy|Des Moines|IA|50309|Ms. Kelly Henry|Development Coordinator|(515) 274-4138|(515) 274-3404|www.sciowa.org/|Civic|To be the highest quality resource inspiring scientific exploration through interative education, programs and exhibits.
Eagle Mount - Bozeman|841383214|Approved|6901 Goldenstein Lane|Bozeman|MT|59715|Mrs. Heather Collins|Development Coordinator|(406) 586-1781|(406) 586-5794|www.eaglemount.org|Human Services|To provide quality therapeutic recreational opportunities for people with disabilities and young people with cancer, and to provide support for families of participants so that they shall mount up the wings as eagles.
The Conservation Fund|521388917|Approved|1655 N. Fort Meyer Drive|Arlington|VA|22209|Mrs. Kaitlyn Sipos|Database and Records Assistant|(703) 525-6300|(703) 525-4610|www.conservationfund.org|Environment|To protect America's legacy of land and water resources.  Through land acquisition, community initiatives, and leadership training, the Fund and its partners demonstrate sustainable conservation solutions emphasizing the integration of economic and environmental goals.
Deborah's Place|363382973|Approved|2822 W Jackson|Chicago|IL|60612|Ms. Sarah Letson|Volunteer and Data Systems Manager|(773) 722-5080|(773) 722-5081|www.deborahsplace.org|Human Services|To recognize homelessness as a trauma and seek to provide women with the necessary choices to successfully meet the challenges they face on the road to healing themselves and finding home.
Sea Turtle Conservancy|596151069|Approved|4424 NW 13th Street|Gainesville|FL|32609|Ms. Patricia McCloskey|Controller|(352) 373-6441|(352) 375-2449|www.cccturtle.org|Environment|To protect endangered sea turtles and their habitats through research education, advocacy and protection of natural areas.
League To Save Lake Tahoe|946128680|Approved|2608 Lake Tahoe Blvd|South Lake Tahoe|CA|96150|Ms. Jessica Enciso|Membership Associate|(530) 541-5388|(530) 541-5454|http://www.keeptahoeblue.org/|Environment|Dedicated to preserving the environmental balance, scenic beauty, and recreational opportunities of the Lake Tahoe Basin for future generations to enjoy.
Jersey Shore Animal Center|222399677|Approved|185 Brick Blvd|Bricktown|NJ|08723-7124|Ms. Patricia Wallace|Executive Director|(732) 920-1600|(732) 239-9677|http://www.petfinder.com/shelters/jsac.html|Civic|A shelter for stray, abandoned and unwanted animals.
Ecole Bilingue, Inc.|42385120|Approved|45 Matignon Rd.|Cambridge|MA|02140|Mrs. Jean Sharp|Accountant|(781) 646-0510|(781) 646-6347|http://www.ecolebilingue.org/|Education Priv (K-12)|As a bilingual school , it is first and foremost a multicultural institution promoting a forum for the mutual enrichment and interchange of pupils of over 60 different nationalities. In addition to providing a successful education, the school strives to instill a sense of responsibility within the student body : young people open to others and to the world.
Performing Arts Center Foundation Inc|591803628|Approved|1111 McMullen Booth Rd.|Clearwater|FL|33759|Ms. Heather Wilson|Development Specialist|(813) 791-7060|(727) 723-0755|www.rutheckerdhall.com|Arts & Culture|Provide educational opportunities within the disciplines of the performing arts and provide a dynamic environment for the development and presentation.
Boston Rescue Mission Inc|42104726|Approved|P.O. Box 120069|Boston|MA|02112-0069|Alex Gordon|Mission Support Coordinator|(617) 482-8819|(617) 482-6623|www.brm.org|Civic|Help homeless and poverty-stricken people pursue their dreams of a better life. We provide meals, clothing, training, and service for as many as 200 visitors every day, with capacity to serve 175 overnight guests.  Our unique Community of Caring gives every man, woman and child who comes here the opportunity to embark on a journey of recovery in a loving and supportive environment.
LandMark West, Inc.|133363655|Approved|45 West 67th Street|New York|NY|10023|Arlene Simon|President|(212) 697-2600|(218) 875-0209|http://www.preserve.org/lmwest/|Arts & Culture|To preserve the best of the Upper West Side's architectural heritage from 59th to 110th Streets between Central Park West and Riverside Drive.  Proud curator of the area's 2,063 designated landmarks, and continues to promote awareness of these architectural treasures and the urgent need to protect them against insensitive change and demolition.
Stroke Association Of Southern California|952809676|Approved|PO Box 2098|Santa Monica|CA|90406|||(310) 575-1699|(310) 575-1696|www.strokesocal.org|Human Services|Committed to reducing the incidence and impact of stroke in communities throughout Southern California.
Vietnam Veterans Workshop Inc-New England Shelter for Homeless Veterans|43007211|Approved|17 Court Street|Boston|MA|02108|Danielle Lavon|Development Systems Manager|(617) 371-1777|(617) 371-1771|www.neshv.org|Civic|To help rehabilitate and reintegrate veterans who are homeless, unemployed or underemployed by providing them with the tools to move toward self-sufficiency.
Saint Wendelin High School|341564536|Approved|533 North Countyline St.|Fostoria|OH|44830|Ms. Mary Anne Nopper|Development Director|(419) 435-8411|(419) 436-4042|http://www.stwendelin.org/highschool/index.html|Education Priv (K-12)|To receive, provide for, and maintain a fund exclusively for the financial support of St. Wendelin Schools.
Family Law Casa Program|141840620|Approved|810 Third Avenue|Seattle|WA|98104-1618|Lisa Carroll|Director of Development|(206) 748-9700|(206) 748-9707|www.familylawcasa.org|Civic|A volunteer Court Appointed Special Advocate provides a judge or commissioner with carefully researched information about the child's situation to help the court make a sound decision about the child's future. Also known as volunteer guardians ad litem, they advocate for the best interests of the child by keeping all parties focused on their health, safety, and well-being. CASA volunteers are the consistent and powerful voice for the child during complex legal proceedings.
Salvation Army|410698597|Approved|PO Box 1979|Fargo|ND|58107-1979|Miss Kaleigh Walter|Grants and Information Manager|(701) 232-5565|(701) 235-8851|www1.salvationarmy.org/|Civic|Alleviating human suffering and distress without discrimination.Salvation Army: Alleviating human suffering and distress without discrimination.
Miracle Foundation Inc|742989580|Approved|1506 West 6th Street|Austin|TX|78703|Ms. Caroline Boudreaux|Founder|(512) 329-8635|(512) 482-8201|www.miraclefoundation.org|Human Services|Dedicated to improving the lives of those diagnosed with cancer and to finding a cure for this disease. Integral to our mission are improving patient care, increasing cancer awareness and funding worthy scientific research. Our efforts focus on raising funds to support the work of individuals and organizations who can help us achieve our goals. We will remain committed to this pursuit until cancer is no longer a major health threat.
Boys & Girls Club of Edmonds|910549511|Approved|9502 19th Ave SE, Suite F|Everett|WA|98208|Ms. Abigail Pishaw|Development Coordinator|(425) 258-2436|(425) 315-7079|bgcsc.org|Civic|To maintain an agency that can identify and respond to the changing needs of children, adolescents and families of a multi-cultural, urban community.
Brookline Community Mental Health Center Inc|42263744|Approved|41 Garrison Rd|Brookline|MA|02445|Maggie Ginn|Development Assistant|(617) 277-8107|(617) 734-6385|www.brooklinecenter.com|Human Services|To promote the highest level of mental health and violence prevention by providing programs and services responsive to the needs of residents. Primarily the center exists to serve lower and moderate-income populations who are unable to afford care in the private sector.
American Friends of Magen David Adom|131790719|Approved|352 Seventh Avenue|New york|NY|10001|Mr. Jeff Lipkin|Director of Donor Research & Grants|2127571627|2127574662|www.afmda.org|Human Services|To solicit, collect and otherwise raise money for the purchase of medical and surgical supplies and equipment for the benefit of the people of Israel, regardless of race, creed or color.American Friends Of Magen David Adom - Armdi: ARMDI is the exclusive fundraising organization in the United States for Magen David Adom (MDA), Israelâ¬"s equivalent to a Red Cross Society. ARMDI supports the MDA National Emergency Medical, Ambulance, Blood and Disaster Services which benefit Israelâ¬"s entire population.
Garfield Jazz Foundation|431978389|Approved|3533 NE 96th St|Seattle|WA|98115|Neal Thompson|Treasurer|(206) 364-7252|(206) 364-0488|http://www.garfieldjazz.org/|Arts & Culture|Committed to maintaining the vibrant, unique American art form that is jazz.
Special Olympics Inc|520889518|Approved|P.O. Box 14868|Grand Forks|ND|58208-4868|Mr. Robert Schneider|Donor Services|(202) 824-0246|(202) 824-0200|http://www.specialolympics.org/|Human Services|Empowering individuals with mental retardation to become physically fit, productive and respected members of society through sports training and competition. Special Olympics offers children and adults with mental retardation year-round training and competition in 26 Olympic-type summer and winter sports.
The German American School Society of San Francisco|942998528|Approved|275 Elliott Drive|Menlo Park|CA|94025|Miss Susi Lindley|Business Manager|(650) 324-8617|(650) 324-9548|www.germanamericanschool.org|Education Priv (K-12)|Private non-profit school supported by the German Government offering academically challenging instruction following the German curriculum. In addition we support children whose mother tongue is not German with special programs.
Youth With A Mission San Diego Tijuana|330604992|Approved|100 W 35th Street Suite R|National City|CA|91950-7925|Miss Andrea Lambert|Director of Advancement|619 420 1900|619 591 2426|www.ywamsandiegobaja.org|Civic|Dedicated to presenting Jesus Christ personally to this generation and to mobilize as many as possible to help in this task.
Soundview School|911832492|Approved|6515 -196th Street SW|Lynnwood|WA|98036|Mrs. Hazel  Estrella|Business Manager|(425) 778-8572|(425) 640-9416|http://www.soundview.org/|Education|To establish, maintain, and operate a program offering improvement in reading and writing skill, enrichment in the arts, expanding higher level thinking skills through science, and training in computer technology as enrichment to the normal educational curriculum in the schools for children, and also to make the programs available to adults in order to upgrade their abilities and broaden their education.  We are an independent private school for bright and creative children from preschool to 8th grade.
Carroll Center for the Blind Inc|42106173|Approved|770 Centre St.|Newton|MA|02458|Alison Leuchtenburg|Development Assistant|(617) 969-6200|(617) 969-6204|www.carroll.org|Human Services|To serve the needs of blind and visually-impaired persons by providing rehabilitation, skills training, and educational opportunities to achieve independence, self-sufficiency, and self-fulfillment and by educating the public regarding the potential of persons who are blind and visually-impaired.
Second Harvest Food Bank of the Inland Northwest|237173826|Approved|1234 East Front Avenue|Spokane|WA|99202-6678|Ms. Kathleen Hedgcock|Director of Development|(509) 252-6245|(509) 534-8252|www.2-harvest.org|Human Services|To provide food and related grocery products to needy people throughout the Inland Northwest.
Americas Second Harvest of Coastal Georgia Inc|581442013|Approved|2501 E President Street|Savannah|GA|31404|Ms. Mary Crouch|Executive Director|(912) 236-6750|(912) 238-1391|http://www.savannahcommunity.com|Human Services|To encourage a community of selfless individuals and businesses that freely give of their prosperity to heal the lives of families, children, and our valuable elderly.
Child Care Choices Inc|311212898|Approved|4817 State Route 202|Tipp City|OH|45371|Mrs. Judy Owen|Executive Director|(937) 667-1799|(937) 667-0819|www.child-care-choices.org|Civic|Public service information regarding day care.
Holy Name Retreat Center - 12 Step Program|530196617|Approved|430 Bunker Hill Road|Houston|TX|77024|Mr. Joe Moons|Director|(713) 464-0211|(713) 464-0671|http://www.passionist.org/|Civic|To provide hospitality, healing, compassion, and opportunities for spiritual growth for all people.12 Step Support Programs - Committed to 12 steps as a guideline for encouraging participants to move ahead in their steps toward sobriety and recovering from alcoholism. 12 Step meeting and 12 step weekend retreats for those recovering from addictions.These retreats and meetings are open to people of all faiths.
Blinded Veterans Association|530214281|Approved|477 H St Nw|Washington|DC|20001-2617|Ms. Cheryl L. Swaim|Director of Development|(202) 371-8880|(202) 371-8258|www.bva.org|Civic|To promote the welfare of blinded veterans so that, notwithstanding their disabilities, they may take their rightful place in the community and work with their citizens toward the creation of a peaceful world.
ALS Association - DC/MD/VA Chapter|521749047|Approved|7507 Standish Place|Rockville|MD|20855|Miss Lindsay Wilson|Database and Donor Relations Manager|(301) 978-9855|(301) 978-9854|www.alsinfo.org|Human Services|To improve living with amyotrophic lateral sclerosis (Lou Gehrig's Disease) and to find a cure for ALS.
Hill Country Ride for AIDS Inc|273560102|Approved|P.O. Box 49097|Austin|TX|78765|Mr. Prentiss Douthit|Ride Director|(512) 371-7433|(512) 459-5874|www.hillcountryride.org|Human Services|To provide compassionate care to persons and their loved ones living with HIV/AIDS and other serious illness, and to educate the community about their needs and the role of Care Teams in meeting those needs.
Fargo South High School|456000294|Approved|1840 15th Ave S|Fargo|ND|58103-3899|Mrs. Twilla Floan|Bookkeeper|(701) 241-4725|(701) 446-2399|http://www.fargo.k12.nd.us/South/index.htm|Education|Public SchoolEnrollment: 2105 SchoolType: Elementary/SecondaryLowest Grade: 9Highest Grade: 12
Capitol Broadcasting Association Inc|746076827|Approved|3001 N. Lamar, Suite # 100|Austin|TX|78705|Louisa Williams|Membership Associate|(512) 476-5632|(512) 476-5632|www.kmfa.org|Arts & Culture|To preserve and promote classical music by broadcasting the finest classical music throughout Central Texas.
International Development & Educational Associates|364160878|Approved|PMB 296|Littleton|CO|80122-2710|Mr. Ron Larson|Treasurer|(720) 283-9100|(720) 283-9300|www.ideasworld.org|Civic|To provide developmental services and training activities in response to needs of economically disadvantaged countries creating industrial, business and agricultural training for host country personnel and to transfer control to local people.
Life for Relief and Development Inc|954402149|Approved|P.O. Box 236|Southfield|MI|48037|Mr. DBA DBA|DBA|(248) 424-7493|(248) 424-8325|www.lifeusa.org|Human Services|Dedicated to alleviating human suffering around the world regardless of race, color, religion or cultural background.  Life strives to offer social, health, educational and economic service to victims of wars, hunger, natural disasters and more through a variety of projects and programs.
Marine Corps-Law Enforcement Foundation Inc|223357410|Approved|273 Columbus Avenue|Tuckahoe|NY|10707|Mr. Pete Haas|President|(877) 606-1775|(914) 268-0629|www.mc-lef.org|Civic|To encourage the spiritual, moral, intellectual and physical development of children through education.
Boy Scouts of America Pacific Skyline Council|941156483|Approved|1150 Chess Drive|Foster City|CA|94404|Miss Lisolette Owens|Office Manager-Finance Support|(650) 341-5633|(650) 341-4527|www.pacsky.org|Civic|To prepare young people to make ethical choices over their lifetimes by instilling in them the values of the Scout Oath and Law.Pacific Skyline Council Boy Scouts of America: To prepare young people to make ethical choices over their lifetimes by instilling in them the values of the Scout Oath and Law.
Jewish Federation of Greater Dallas|750800654|Approved|7800 Northaven Road|Dallas|TX|75230|Mrs. Lesley Kahn|Mrs|(214) 369-3313|(214) 369-8943|http://www.jewishdallas.org/|Civic|Acting as the umbrella organization through which the community's fund-raising, community planning, leadership development, community relations and Jewish education needs are met, as well as provides travel opportunities allowing individuals to connect to their Jewish roots. Funds raised each year goes to education, revitalization, social services, humanitarian aid and poverty relief for Jewish populations in Dallas, Israel and around the world are supported by the Federation.
Richardson YMCA|750800696|Approved|821 Custer Road|Richardson|TX|75080|Ms. Nancy Nicodemus|Business Director|(972) 231-3424|(972) 669-8012|http://www.richardsonfamilyymca.org/index.cfm?FuseAction=Page&PageID=1000814|Human Services|To put Christian values into practice through programs that build a healthy spirit, mind and body for all.
Crohns & Colitis Foundation of America|136193105|Approved|Natl Proc ctr Matching Gift Dept  PO Box 1245|Albert Lea|MN|56007|Karen Greenfield|MG Processor|(301) 287-8494|(301) 576-3726|www.ccfa.org/dc|Human Services|To cure Crohn's disease and ulcerative colitis, and to improve the quality of life of children and adults affected by these diseases.Team Challenge Crohn's and Colitis: To cure Crohn's disease and ulcerative colitis, and to improve the quality of life of children and adults affected by these diseases.
New Horizons Ministries Nhm - Outreach Program|911250114|Approved|P.O. Box 2801|Seattle|WA|98111|Miss Rosanne Jantzi|Director of Finance and Operations|(206) 328-0115|(206) 374-0867|www.nhmin.org|Civic|Outreach Program: New Horizons is committed to going to where the kids are.  The goal of this program is to be a presence on the streets.  New Horizons' staff and volunteers do outreach on street corners, at the parks, and at fast food restaurants.  Kids are more apt to trust and respect staff whom they've met on the street, because they see that staff are willing to meet them "on their own turf."  Many kids feel uncomfortable walking in to a drop-in center, staffed by adults they don't know.  Outreach builds a bridge from the street to our drop-in center, giving kids an opportunity to access services that will help them exit street life.  Our objective is to do nightly outreach in pairs (volunteers and paid staff) to those areas youth hang out at.  These areas currently include Downtown Seattle, Westlake Center, Broadway.
International Ministerial Fellowship - TanSao|363431230|Approved|PO Box 100|Navarre|MN|55392|||(763) 571-5967|(763) 571-6835|http://www.i-m-f.org/|Civic|Created to provide a variety of educational services for young people and their families in Tanzania.
United States Combined Training Association Inc|226071187|Approved|525 Old Waterford Rd|Leesburg|VA|20176-2050|Mr. Jason Caldwell|Manager of Information Services|(703) 799-0440|(703) 799-0550|www.eventingusa.com|Civic|To make the sport of eventing safe, fun, fair, and affordable for all. The USCTA is a service organization dedicated to educating riders, trainers, organizers, officials, the media and volunteers in the sport.
Leukemia & Lymphoma Society Inc|135644916|Approved|1324 Motor Parkway|Hauppauge|NY|11749|Miss Christina Rodriguez|Operations Assistant|631-370-7531|631-370-7560|www.leukemia-lymphoma.org|Human Services|A national voluntary health agency dedicated to curing leukemia and its related cancers -- lymphoma, multiple myeloma and Hodgkin's disease --  and improving the quality of life of patients and their families.
Ronald Mcdonald House of Houston Inc|741984499|Approved|1907 Holcombe Blvd|Houston|TX|77030-4123|Ms. Mikki Donnelly|Director of Development|(713) 795-3580|(713) 795-3557|www.ronaldmcdonald-houston.org|Human Services|The Ronald McDonald House of Houston is a home-away-from-home for families with children being treated in the Texas Medical Center for cancer and other serious illnesses. The mission of the House is to strive in all ways possible to relieve the stress and pain of illness by offering these special families a warm, caring environment where they can share their concerns and by supporting the advances in medical treatment for cancer at Texas Children's Hospital.
Terra Org|841316152|Approved|2821 131st Place, N.E.|Bellevue|WA|98005|Mr. Shawn Steele|President|(303) 747-2743|(425) 867-8997|http://terrax.org/|Arts & Culture|To provide a virtual classroom that takes students on a journey around the world. Material is updated live using satellite technology, allowing students to join us from their home or school computers. They can ask questions of local experts in remote places and follow the ship's logs, suggesting topics of study and ports to visit.
American Liver Foundation|362883000|Approved|67 E. Madison Street|Chicago|IL|60603|Megan Turckes|Admin Assistant|(312) 377-9030|(952) 854-6956|www.liverfoundation.org|Human Services|A national, voluntary nonprofit organization dedicated to the prevention, treatment, and cure of hepatitis and other liver diseases through research, education and advocacy.
Filipino American National Historical Society|911295854|Approved|810 18th Avenue Suite 201|Seattle|WA|98122-4717|Mrs. Dorothy Cordova|Development Director|(206) 322-0203|(206) 461-4879|www.fanhs-national.org/|Arts & Culture|To promote understanding, education, enlightenment, appreciation and enrichment through the identification, gathering, preservation and dissemination of the history and culture of Filipino Americans in the United States.
Friends of San Francisco Animal Care and Control|943371620|Approved|1200 15th Street|San Francisco|CA|94103|Ms. Jane Tobin|Co-President|(415) 822-5566|(650) 757-7000|http://helpacc.org/contact.html|Civic|To accept and try to place ALL domestic animals, including those considered un adoptable by other organizations, such as pit bull terriers and rats. As an open-door shelter no animal is turned away.Friends of San Francisco Care: To raise funds for San Francisco Animal Care and Control and its rescue partners in order to enhance or establish programs and services that benefit animals and serve and educate the public.
Young Mens Christian Association of Metropolitan Washington|530207403|Approved|1112 16th Street, N.W.|Washington|DC|20036|Ms. Donielle Griffin|Director of Mission Advancement|(202) 862-9622|(202) 833-9571|www.ymcadc.org/|Civic|To foster the spiritual, mental and physical development of individuals, families and societies according to the ideals of justice, equality and mutual respect.
Woodinville Alliance Church|911078277|Approved|13940 NE 166th Street|Woodinville|WA|98072|Ms. Heidi Bradley|WAC Bookkeeper|(425) 486-0367|425-487-6664|www.wachurch.us|ReligiousParent|To help find and fully follow Jesus Christ.
Support Network for Battered Women|941186196|Approved|375 South Third Street|San Jose|CA|95112|Ms. Laura Chyou|Director of Development and Communications|(408) 541-6100|408-541-1333|www.supportnetwork.org|Human Services|The mission of the YWCA Support Network is to empower our diverse community to live free from domestic violence. Our vision is to end domestic violence, one family at the time. We look forward to the day that we are able to close our doors because no one in our community will have to fear harm from her/his intimate partner.
Sankara Nethralaya|521611548|Approved|9710 Traville Gateway Dr. # 392|Rockville|MD|20850|Mr. S.V. Acharya|Treasurer|(301) 529-7377|(202) 824-2602|http://www.omtrust.org/aboutus.html|Human Services|To provide American assistance to Medical Research Foundation in Madras, India.Ophthalmic Mission Trust Inc: The Philosophy of our organization and our mission statement is well known to you through our News Letters - Insight and Eyelight. Sankara Nethralaya is a testament to 'teamwork in india' with 52 Ophthalmic consultants working as a cohesive unit
Volunteers of America Western Washington|910577129|Approved|2802 Broadway|Everett|WA|98201|Mr. Phil Smith|CEO|(425) 259-3191|(425) 258-2838|http://www.voaww.org|Civic|Dedicated to reaching, uplifting and empowering the diverse individuals, families and communities we serve.Volunteers of America: Providing local human service programs, and opportunities for the individual and community involvement.
Boys & Girls Clubs of Greater Cincinnati, Inc.|310536965|Approved|600 Dalton Avenue|Cincinnati|OH|45203|Ms. Karen Williams|Director of Development|(513) 421-8909|(513) 421-8913|www.bgcgc.org|Civic|To provide every child with the essential tools needed for a successful and bright future.
Santa Clarita Valley Boys & Girls Club|952572622|Approved|P O Box 221507|Santa Clarita|CA|91322|Ronda Chobanian|Development Director|(661) 254-3063|(661) 254-3278|www.scvbgc.org|Civic|To inspire and enable young people to reach their full potential as responsible, productive, healthy and caring members of society.
